datetime,solar_rad,air_temp,RH,wind_speed,inner_sapflow,time_of_day,new_sapflow
21/03/2018 19:50,0.0,-0.1,44.559,1.839,-2.093,evening,4.768000000000001
21/03/2018 20:00,0.0,-0.4,45.84,1.57,-2.186,night,4.675000000000001
21/03/2018 20:10,0.0,-0.5,46.479,1.179,-1.9,night,4.961
21/03/2018 20:20,0.0,-0.6,47.36,1.66,-0.531,night,6.330000000000001
21/03/2018 20:30,0.0,-0.8,48.318999999999996,1.82,1.317,night,8.178
21/03/2018 20:40,0.0,-0.8,48.56,2.319,1.8719999999999999,night,8.733
21/03/2018 20:50,0.0,-1.0,49.68,1.679,1.713,night,8.574000000000002
21/03/2018 21:00,0.0,-1.2,50.479,1.75,1.3530000000000002,night,8.214
21/03/2018 21:10,0.0,-1.2990000000000002,51.599,1.66,1.083,night,7.944000000000001
21/03/2018 21:20,0.0,-1.5,52.318999999999996,1.5,0.8440000000000001,night,7.705000000000001
21/03/2018 21:30,0.0,-1.6,52.64,1.66,0.61,night,7.471000000000001
21/03/2018 21:40,0.0,-1.6,53.278999999999996,1.399,0.316,night,7.1770000000000005
21/03/2018 21:50,0.0,-1.7990000000000002,54.4,1.0390000000000001,-0.10400000000000001,night,6.757000000000001
21/03/2018 22:00,0.0,-1.7990000000000002,54.4,1.429,-0.2,night,6.6610000000000005
21/03/2018 22:10,0.0,-1.7990000000000002,54.559,1.629,-0.196,night,6.665000000000001
21/03/2018 22:20,0.0,-1.899,55.278999999999996,1.48,-0.49,night,6.371
21/03/2018 22:30,0.0,-2.0,56.0,1.09,-0.488,night,6.373000000000001
21/03/2018 22:40,0.0,-2.299,56.96,0.66,-0.557,night,6.304
21/03/2018 22:50,0.0,-2.4,57.12,0.5,-0.655,night,6.206
21/03/2018 23:00,0.0,-2.5989999999999998,57.75899999999999,0.349,-0.871,night,5.99
21/03/2018 23:10,0.0,-2.799,58.07899999999999,0.349,-1.0190000000000001,night,5.8420000000000005
21/03/2018 23:20,0.0,-3.0989999999999998,59.12,0.529,-0.997,night,5.864000000000001
21/03/2018 23:30,0.0,-3.0989999999999998,59.43899999999999,0.45899999999999996,-1.0190000000000001,night,5.8420000000000005
21/03/2018 23:40,0.0,-3.4,61.278999999999996,0.529,-1.054,night,5.807
21/03/2018 23:50,0.0,-3.5,62.4,0.759,-1.179,night,5.682
22/03/2018 00:00,0.0,-3.5989999999999998,63.75899999999999,0.72,-1.317,night,5.5440000000000005
22/03/2018 00:10,0.0,-3.799,63.92,0.37,-1.324,night,5.537000000000001
22/03/2018 00:20,0.0,-3.7,63.278999999999996,0.579,-1.469,night,5.392
22/03/2018 00:30,0.0,-3.799,64.23899999999999,0.569,-1.49,night,5.371
22/03/2018 00:40,0.0,-4.0,65.12,0.519,-1.425,night,5.436000000000001
22/03/2018 00:50,0.0,-4.099,65.52,0.43,-1.6340000000000001,night,5.227
22/03/2018 01:00,0.0,-4.099,65.59899999999999,0.31,-1.485,night,5.376
22/03/2018 01:10,0.0,-4.0,65.04,0.389,-1.6669999999999998,night,5.194000000000001
22/03/2018 01:20,0.0,-4.099,65.59899999999999,0.27,-1.61,night,5.251
22/03/2018 01:30,0.0,-4.199,65.44,0.289,-1.65,night,5.211
22/03/2018 01:40,0.0,-4.199,65.76,0.36,-1.716,night,5.1450000000000005
22/03/2018 01:50,0.0,-4.3,66.72,0.28,-1.8030000000000002,night,5.058000000000001
22/03/2018 02:00,0.0,-4.099,65.59899999999999,0.45899999999999996,-1.985,night,4.876
22/03/2018 02:10,0.0,-4.5,68.559,0.66,-1.808,night,5.053000000000001
22/03/2018 02:20,0.0,-4.4,68.8,0.779,-1.709,night,5.152000000000001
22/03/2018 02:30,0.0,-4.4,69.279,0.419,-1.7180000000000002,night,5.143000000000001
22/03/2018 02:40,0.0,-4.3,68.08,0.31,-1.7830000000000001,night,5.078
22/03/2018 02:50,0.0,-4.4,68.15899999999999,0.349,-1.7990000000000002,night,5.062
22/03/2018 03:00,0.0,-4.4,68.4,0.37,-1.805,night,5.056000000000001
22/03/2018 03:10,0.0,-4.5,69.039,0.289,-1.857,night,5.0040000000000004
22/03/2018 03:20,0.0,-4.5,68.8,0.37,-1.921,night,4.94
22/03/2018 03:30,0.0,-4.599,68.559,0.379,-1.8730000000000002,night,4.988
22/03/2018 03:40,0.0,-4.599,69.039,0.409,-1.9609999999999999,night,4.9
22/03/2018 03:50,0.0,-4.699,69.36,0.519,-1.952,night,4.909000000000001
22/03/2018 04:00,0.0,-4.8,69.919,0.37,-1.841,night,5.0200000000000005
22/03/2018 04:10,0.0,-4.8,69.84,0.49,-1.975,night,4.886000000000001
22/03/2018 04:20,0.0,-4.9,70.319,0.419,-1.99,night,4.871
22/03/2018 04:30,0.0,-5.0,70.72,0.36,-2.094,night,4.767000000000001
22/03/2018 04:40,0.0,-5.099,70.56,0.519,-1.963,night,4.898000000000001
22/03/2018 04:50,0.0,-5.4,71.68,0.62,-2.1109999999999998,night,4.750000000000001
22/03/2018 05:00,0.0,-5.099,70.319,0.81,-2.0980000000000003,night,4.763
22/03/2018 05:10,0.0,-5.099,70.72,0.589,-2.066,night,4.795000000000001
22/03/2018 05:20,0.0,-5.099,71.12,0.519,-2.093,night,4.768000000000001
22/03/2018 05:30,0.0,-5.099,71.04,0.6990000000000001,-2.044,night,4.817
22/03/2018 05:40,0.0,-5.3,72.319,0.419,-2.154,night,4.707000000000001
22/03/2018 05:50,0.0,-5.3,71.59899999999999,0.469,-2.05,night,4.811000000000001
22/03/2018 06:00,0.0,-5.599,72.959,0.34,-2.205,morning,4.656000000000001
22/03/2018 06:10,0.0,-5.4,70.639,0.319,-2.32,morning,4.541
22/03/2018 06:20,0.0,-5.4,70.96,0.3,-2.219,morning,4.642000000000001
22/03/2018 06:30,0.0,-5.4,71.199,0.27,-2.291,morning,4.57
22/03/2018 06:40,0.0,-5.599,71.59899999999999,0.28,-2.379,morning,4.482000000000001
22/03/2018 06:50,1.0,-5.5,70.87899999999999,0.56,-2.541,morning,4.32
22/03/2018 07:00,7.0,-5.3,70.319,0.87,-2.362,morning,4.4990000000000006
22/03/2018 07:10,14.0,-5.3,71.919,0.579,-2.0380000000000003,morning,4.823
22/03/2018 07:20,32.0,-5.199,73.039,0.509,-2.25,morning,4.611000000000001
22/03/2018 07:30,46.0,-5.099,74.87899999999999,0.409,-2.55,morning,4.311000000000001
22/03/2018 07:40,92.0,-4.8,76.8,0.54,-2.516,morning,4.345000000000001
22/03/2018 07:50,118.0,-4.5,80.08,0.569,-2.418,morning,4.4430000000000005
22/03/2018 08:00,145.0,-4.0,79.12,0.56,-2.54,morning,4.321000000000001
22/03/2018 08:10,170.0,-3.4,76.479,0.529,-2.7960000000000003,morning,4.065
22/03/2018 08:20,198.0,-2.799,72.559,1.0090000000000001,-2.792,morning,4.069000000000001
22/03/2018 08:30,228.0,-2.2,68.639,1.22,-3.2560000000000002,morning,3.6050000000000004
22/03/2018 08:40,255.0,-1.6,65.52,1.2,-3.739,morning,3.1220000000000008
22/03/2018 08:50,284.0,-1.0,62.08,1.58,-3.5639999999999996,morning,3.297000000000001
22/03/2018 09:00,333.0,-0.5,58.559,1.49,-3.1639999999999997,morning,3.697000000000001
22/03/2018 09:10,385.0,0.1,56.96,1.22,-3.073,morning,3.7880000000000007
22/03/2018 09:20,419.0,0.5,54.479,1.61,-3.137,morning,3.7240000000000006
22/03/2018 09:30,447.0,0.6990000000000001,52.08,2.539,-3.1839999999999997,morning,3.677000000000001
22/03/2018 09:40,468.0,0.899,50.56,1.95,-3.176,morning,3.6850000000000005
22/03/2018 09:50,496.0,1.399,48.958999999999996,1.33,-3.3,morning,3.561000000000001
22/03/2018 10:00,523.0,2.0,46.56,0.9890000000000001,-3.383,morning,3.4780000000000006
22/03/2018 10:10,548.0,1.899,45.04,1.639,-3.1910000000000003,morning,3.6700000000000004
22/03/2018 10:20,573.0,2.4,41.519,1.2790000000000001,-3.28,morning,3.581000000000001
22/03/2018 10:30,599.0,2.5989999999999998,39.84,2.569,-3.36,morning,3.501000000000001
22/03/2018 10:40,625.0,2.799,37.68,2.49,-3.52,morning,3.3410000000000006
22/03/2018 10:50,648.0,3.299,37.119,2.24,-3.845,morning,3.0160000000000005
22/03/2018 11:00,670.0,3.0989999999999998,36.4,2.4,-3.9330000000000003,morning,2.9280000000000004
22/03/2018 11:10,691.0,3.5,34.719,2.47,-4.0680000000000005,morning,2.793
22/03/2018 11:20,711.0,3.7,33.12,2.569,-4.393,morning,2.468000000000001
22/03/2018 11:30,729.0,4.099,31.919,2.16,-4.629,morning,2.232000000000001
22/03/2018 11:40,742.0,4.0,31.6,2.8689999999999998,-4.609,morning,2.2520000000000007
22/03/2018 11:50,756.0,4.699,29.439,2.5789999999999997,-4.98,morning,1.8810000000000002
22/03/2018 12:00,769.0,5.0,29.039,2.67,-4.997,afternoon,1.8640000000000008
22/03/2018 12:10,778.0,5.4,28.08,2.519,-4.941,afternoon,1.9200000000000008
22/03/2018 12:20,790.0,5.099,27.52,2.43,-4.961,afternoon,1.9000000000000004
22/03/2018 12:30,797.0,5.099,26.799,3.4,-4.7330000000000005,afternoon,2.128
22/03/2018 12:40,801.0,5.099,25.76,2.6189999999999998,-4.963,afternoon,1.8980000000000006
22/03/2018 12:50,803.0,5.8,25.52,1.5090000000000001,-5.254,afternoon,1.607000000000001
22/03/2018 13:00,805.0,6.099,25.12,3.029,-5.045,afternoon,1.8160000000000007
22/03/2018 13:10,804.0,5.699,24.879,3.359,-4.815,afternoon,2.0460000000000003
22/03/2018 13:20,802.0,6.199,24.399,1.7890000000000001,-4.709,afternoon,2.152000000000001
22/03/2018 13:30,798.0,6.599,24.799,1.74,-4.65,afternoon,2.2110000000000003
22/03/2018 13:40,793.0,6.8,24.079,1.919,-4.775,afternoon,2.0860000000000003
22/03/2018 13:50,787.0,7.0,24.479,2.529,-4.917,afternoon,1.9440000000000008
22/03/2018 14:00,779.0,6.5,24.159000000000002,2.079,-4.7410000000000005,afternoon,2.12
22/03/2018 14:10,768.0,7.099,23.44,1.979,-4.436,afternoon,2.4250000000000007
22/03/2018 14:20,756.0,7.8,23.599,1.58,-4.423,afternoon,2.4380000000000006
22/03/2018 14:30,740.0,8.0,23.28,1.679,-4.658,afternoon,2.2030000000000003
22/03/2018 14:40,724.0,8.1,23.44,1.77,-4.52,afternoon,2.341000000000001
22/03/2018 14:50,705.0,8.0,23.119,2.22,-4.42,afternoon,2.4410000000000007
22/03/2018 15:00,668.0,8.199,22.399,1.629,-4.2589999999999995,afternoon,2.602000000000001
22/03/2018 15:10,653.0,8.8,21.76,1.889,-4.294,afternoon,2.567000000000001
22/03/2018 15:20,627.0,8.399,22.159000000000002,2.329,-4.085,afternoon,2.7760000000000007
22/03/2018 15:30,573.0,8.3,22.0,2.109,-3.917,afternoon,2.944000000000001
22/03/2018 15:40,530.0,8.0,21.92,2.75,-3.8360000000000003,afternoon,3.0250000000000004
22/03/2018 15:50,522.0,8.5,21.84,1.639,-4.039,afternoon,2.822000000000001
22/03/2018 16:00,494.0,7.8,22.56,3.5989999999999998,-3.833,afternoon,3.0280000000000005
22/03/2018 16:10,465.0,8.199,21.68,2.15,-3.6719999999999997,afternoon,3.189000000000001
22/03/2018 16:20,434.0,7.9,22.56,2.75,-3.449,afternoon,3.412000000000001
22/03/2018 16:30,409.0,8.399,21.92,1.8090000000000002,-3.346,afternoon,3.5150000000000006
22/03/2018 16:40,378.0,8.399,22.32,1.929,-3.1860000000000004,afternoon,3.6750000000000003
22/03/2018 16:50,348.0,8.699,22.159000000000002,1.6,-3.36,afternoon,3.501000000000001
22/03/2018 17:00,323.0,8.399,22.88,2.359,-3.388,evening,3.4730000000000008
22/03/2018 17:10,302.0,8.5,22.32,1.96,-3.1210000000000004,evening,3.74
22/03/2018 17:20,273.0,8.6,22.479,2.109,-3.1510000000000002,evening,3.7100000000000004
22/03/2018 17:30,243.0,8.399,22.32,1.48,-2.8360000000000003,evening,4.025
22/03/2018 17:40,215.0,9.1,21.92,1.5190000000000001,-2.907,evening,3.9540000000000006
22/03/2018 17:50,185.0,8.8,22.639,1.639,-2.9539999999999997,evening,3.907000000000001
22/03/2018 18:00,159.0,8.5,22.799,2.49,-2.8960000000000004,evening,3.9650000000000003
22/03/2018 18:10,130.0,8.399,22.639,1.929,-3.17,evening,3.6910000000000007
22/03/2018 18:20,101.0,8.199,23.039,1.7890000000000001,-2.103,evening,4.758000000000001
22/03/2018 18:30,75.0,7.3,24.96,2.079,-1.949,evening,4.912000000000001
22/03/2018 18:40,53.0,6.5,26.08,2.92,-2.2880000000000003,evening,4.573
22/03/2018 18:50,29.0,6.0,26.799,2.529,-2.463,evening,4.398000000000001
22/03/2018 19:00,13.0,5.5,27.279,3.0589999999999997,-2.489,evening,4.372000000000001
22/03/2018 19:10,5.0,5.199,27.6,2.7889999999999997,-2.438,evening,4.423
22/03/2018 19:20,1.0,4.5,28.56,2.069,-2.372,evening,4.489000000000001
22/03/2018 19:30,0.0,4.0,29.2,1.75,-2.501,evening,4.360000000000001
22/03/2018 19:40,0.0,3.5989999999999998,29.84,1.899,-2.349,evening,4.5120000000000005
22/03/2018 19:50,0.0,3.4,30.32,1.899,-2.535,evening,4.3260000000000005
22/03/2018 20:00,0.0,3.0989999999999998,30.96,1.77,-2.5610000000000004,night,4.300000000000001
22/03/2018 20:10,0.0,2.799,31.36,1.46,-2.5340000000000003,night,4.327
22/03/2018 20:20,0.0,2.5,31.919,1.429,-2.602,night,4.259
22/03/2018 20:30,0.0,2.299,33.36,1.839,-2.354,night,4.507000000000001
22/03/2018 20:40,0.0,2.299,34.079,1.66,-2.425,night,4.436000000000001
22/03/2018 20:50,0.0,2.0,34.4,1.409,-2.6239999999999997,night,4.237000000000001
23/03/2018 08:30,262.0,0.4,63.92,2.38,-4.077,morning,2.7840000000000007
23/03/2018 08:40,298.0,0.8,60.64,3.13,-4.058,morning,2.803000000000001
23/03/2018 08:50,312.0,1.2990000000000002,57.44,2.63,-4.159,morning,2.702000000000001
23/03/2018 09:00,343.0,1.899,54.958999999999996,2.42,-4.176,morning,2.6850000000000005
23/03/2018 09:10,376.0,2.099,51.84,2.75,-4.343999999999999,morning,2.5170000000000012
23/03/2018 09:20,407.0,2.299,50.479,2.509,-4.4110000000000005,morning,2.45
23/03/2018 09:30,438.0,2.5989999999999998,49.04,2.7689999999999997,-4.48,morning,2.3810000000000002
23/03/2018 09:40,470.0,2.799,47.76,3.0,-4.349,morning,2.5120000000000005
23/03/2018 09:50,502.0,3.0989999999999998,45.599,3.22,-4.803999999999999,morning,2.0570000000000013
23/03/2018 10:00,531.0,3.299,44.318999999999996,3.429,-4.851,morning,2.0100000000000007
23/03/2018 10:10,559.0,3.299,43.68,3.3289999999999997,-5.025,morning,1.8360000000000003
23/03/2018 10:20,587.0,3.799,42.56,2.819,-5.1080000000000005,morning,1.7530000000000001
23/03/2018 10:30,610.0,4.0,42.08,3.0789999999999997,-5.171,morning,1.6900000000000004
23/03/2018 10:40,594.0,4.0,41.43899999999999,2.66,-5.405,morning,1.4560000000000004
23/03/2018 10:50,656.0,4.699,40.72,2.75,-5.32,morning,1.5410000000000004
23/03/2018 11:00,668.0,4.0,42.398999999999994,3.64,-5.269,morning,1.5920000000000005
23/03/2018 11:10,702.0,4.4,41.36,3.5989999999999998,-5.178,morning,1.6830000000000007
23/03/2018 11:20,719.0,4.599,40.479,2.96,-5.093,morning,1.7680000000000007
23/03/2018 11:30,735.0,4.3,39.84,3.8689999999999998,-5.044,morning,1.817000000000001
23/03/2018 11:40,753.0,4.699,38.4,3.17,-5.132999999999999,morning,1.7280000000000015
23/03/2018 11:50,768.0,4.9,37.76,3.2089999999999996,-5.083,morning,1.7780000000000005
23/03/2018 12:00,779.0,4.599,37.119,3.91,-4.904,afternoon,1.9570000000000007
23/03/2018 12:10,791.0,6.099,34.56,3.089,-4.782,afternoon,2.0790000000000006
23/03/2018 12:20,801.0,5.5,36.08,3.279,-4.743,afternoon,2.1180000000000003
23/03/2018 12:30,806.0,5.0,35.92,3.359,-4.4510000000000005,afternoon,2.41
23/03/2018 12:40,816.0,5.3,35.52,3.41,-4.316,afternoon,2.545000000000001
23/03/2018 12:50,825.0,5.3,35.2,3.54,-4.368,afternoon,2.4930000000000003
23/03/2018 13:00,828.0,5.699,34.479,3.94,-4.151,afternoon,2.710000000000001
23/03/2018 13:10,823.0,5.699,34.479,3.3489999999999998,-4.048,afternoon,2.8130000000000006
23/03/2018 13:20,806.0,5.3,34.479,3.5189999999999997,-3.931,afternoon,2.9300000000000006
23/03/2018 13:30,807.0,5.8,34.159,3.4,-3.737,afternoon,3.1240000000000006
23/03/2018 13:40,789.0,5.5,34.719,3.54,-3.57,afternoon,3.291000000000001
23/03/2018 13:50,788.0,5.699,34.319,3.2689999999999997,-3.3739999999999997,afternoon,3.487000000000001
23/03/2018 14:00,781.0,5.5,35.28,4.659,-3.3760000000000003,afternoon,3.4850000000000003
23/03/2018 14:10,779.0,5.4,35.36,3.549,-3.37,afternoon,3.4910000000000005
23/03/2018 14:20,724.0,5.3,35.52,3.609,-3.2510000000000003,afternoon,3.6100000000000003
23/03/2018 14:30,706.0,5.9,34.879,3.1189999999999998,-3.409,afternoon,3.452000000000001
23/03/2018 14:40,717.0,5.4,34.959,4.0,-3.359,afternoon,3.5020000000000007
23/03/2018 14:50,659.0,5.3,34.799,3.589,-3.2289999999999996,afternoon,3.632000000000001
23/03/2018 15:00,669.0,5.3,34.239000000000004,3.75,-2.931,afternoon,3.9300000000000006
23/03/2018 15:10,578.0,5.199,33.919000000000004,3.5,-3.3160000000000003,afternoon,3.5450000000000004
23/03/2018 15:20,629.0,5.599,32.239000000000004,3.39,-2.9589999999999996,afternoon,3.902000000000001
23/03/2018 15:30,579.0,5.5,32.4,3.509,-2.82,afternoon,4.041
23/03/2018 15:40,562.0,5.3,31.6,3.069,-3.3089999999999997,afternoon,3.552000000000001
23/03/2018 15:50,540.0,5.0,32.079,3.759,-2.85,afternoon,4.011000000000001
23/03/2018 16:00,411.0,4.699,32.0,3.9589999999999996,-2.718,afternoon,4.143000000000001
23/03/2018 16:10,466.0,4.4,32.0,4.659,-2.875,afternoon,3.9860000000000007
23/03/2018 16:20,361.0,4.199,32.079,4.75,-2.508,afternoon,4.353000000000001
23/03/2018 16:30,305.0,4.199,32.0,3.67,-2.742,afternoon,4.119000000000001
23/03/2018 16:40,365.0,4.0,33.52,3.8289999999999997,-2.7460000000000004,afternoon,4.115
23/03/2018 16:50,302.0,3.799,34.079,4.75,-2.43,afternoon,4.431000000000001
23/03/2018 17:00,254.0,3.5,34.319,4.829,-2.313,evening,4.548
23/03/2018 17:10,221.0,3.4,34.479,3.3289999999999997,-2.613,evening,4.248000000000001
23/03/2018 17:20,213.0,3.299,34.879,3.3089999999999997,-2.273,evening,4.588000000000001
23/03/2018 17:30,227.0,3.0989999999999998,35.28,3.66,-2.138,evening,4.723000000000001
23/03/2018 17:40,155.0,2.799,35.76,4.178999999999999,-2.031,evening,4.83
23/03/2018 17:50,102.0,2.4,36.0,5.559,-2.081,evening,4.780000000000001
23/03/2018 18:00,104.0,2.299,35.68,5.059,-2.161,evening,4.700000000000001
23/03/2018 18:10,78.0,2.099,35.599000000000004,4.519,-2.25,evening,4.611000000000001
23/03/2018 18:20,59.0,2.0,36.559,3.24,-2.121,evening,4.74
23/03/2018 18:30,44.0,1.7,37.52,5.21,-2.222,evening,4.639000000000001
23/03/2018 18:40,29.0,1.6,38.639,4.0,-2.208,evening,4.6530000000000005
23/03/2018 18:50,16.0,1.399,39.76,4.42,-2.088,evening,4.773000000000001
23/03/2018 19:00,8.0,1.2,40.24,4.718999999999999,-2.186,evening,4.675000000000001
23/03/2018 19:10,3.0,1.0,41.599,4.849,-2.383,evening,4.478000000000001
23/03/2018 19:20,1.0,0.899,42.48,4.03,-2.436,evening,4.425000000000001
23/03/2018 19:30,0.0,0.6990000000000001,43.36,3.2,-2.449,evening,4.412000000000001
23/03/2018 19:40,0.0,0.5,44.4,2.759,-2.349,evening,4.5120000000000005
23/03/2018 19:50,0.0,0.4,45.2,3.109,-2.504,evening,4.357000000000001
23/03/2018 20:00,0.0,0.3,45.44,3.16,-2.478,night,4.383000000000001
23/03/2018 20:10,0.0,0.2,46.159,3.759,-2.519,night,4.3420000000000005
23/03/2018 20:20,0.0,0.1,47.68,3.24,-2.594,night,4.267000000000001
23/03/2018 20:30,0.0,0.1,48.239,4.0,-2.47,night,4.391
23/03/2018 20:40,0.0,0.0,49.04,3.74,-2.4930000000000003,night,4.368
23/03/2018 20:50,0.0,-0.2,50.24,2.93,-2.432,night,4.429
23/03/2018 21:00,0.0,-0.1,50.0,3.42,-2.575,night,4.2860000000000005
23/03/2018 21:10,0.0,-0.2,50.72,3.339,-2.4459999999999997,night,4.415000000000001
23/03/2018 21:20,0.0,-0.2,50.879,2.96,-2.5469999999999997,night,4.314000000000001
23/03/2018 21:30,0.0,-0.2,51.04,2.94,-2.381,night,4.48
23/03/2018 21:40,0.0,-0.1,50.879,2.5,-2.3569999999999998,night,4.504000000000001
23/03/2018 21:50,0.0,-0.1,51.04,2.329,-2.597,night,4.264000000000001
23/03/2018 22:00,0.0,0.0,51.2,2.309,-2.553,night,4.308000000000001
23/03/2018 22:10,0.0,0.1,51.68,2.94,-2.504,night,4.357000000000001
23/03/2018 22:20,0.0,0.3,52.799,2.66,-2.681,night,4.180000000000001
23/03/2018 22:30,0.0,0.3,53.839,2.69,-2.738,night,4.123000000000001
23/03/2018 22:40,0.0,0.4,54.72,2.69,-2.735,night,4.126000000000001
23/03/2018 22:50,0.0,0.4,55.44,2.73,-2.7760000000000002,night,4.085000000000001
23/03/2018 23:00,0.0,0.4,56.07899999999999,2.15,-2.589,night,4.272
23/03/2018 23:10,0.0,0.4,56.56,2.259,-2.6889999999999996,night,4.172000000000001
23/03/2018 23:20,0.0,0.3,56.96,2.319,-2.483,night,4.378
23/03/2018 23:30,0.0,0.3,57.44,2.24,-2.523,night,4.338000000000001
23/03/2018 23:40,0.0,0.3,57.75899999999999,2.21,-2.6430000000000002,night,4.218
23/03/2018 23:50,0.0,0.2,58.318999999999996,1.889,-2.701,night,4.16
24/03/2018 00:00,0.0,0.4,58.159,2.43,-2.6039999999999996,night,4.2570000000000014
24/03/2018 00:10,0.0,0.4,58.318999999999996,2.22,-2.693,night,4.168000000000001
24/03/2018 00:20,0.0,0.4,58.479,2.259,-2.658,night,4.203000000000001
24/03/2018 00:30,0.0,0.4,58.479,2.289,-2.6860000000000004,night,4.175000000000001
24/03/2018 00:40,0.0,0.4,59.12,2.21,-2.889,night,3.972000000000001
24/03/2018 00:50,0.0,0.4,59.599,1.979,-2.675,night,4.186000000000001
24/03/2018 01:00,0.0,0.4,59.599,2.19,-2.826,night,4.035
24/03/2018 01:10,0.0,0.5,59.84,1.82,-2.7319999999999998,night,4.129000000000001
24/03/2018 01:20,0.0,0.5,60.07899999999999,1.45,-2.886,night,3.9750000000000005
24/03/2018 01:30,0.0,0.5,60.0,1.5190000000000001,-2.806,night,4.055000000000001
24/03/2018 01:40,0.0,0.6,60.0,1.58,-2.7510000000000003,night,4.11
24/03/2018 01:50,0.0,0.6,59.52,1.87,-2.698,night,4.163
24/03/2018 02:00,0.0,0.6990000000000001,58.559,2.4,-2.99,night,3.8710000000000004
24/03/2018 02:10,0.0,0.8,57.68,2.299,-2.775,night,4.086
24/03/2018 02:20,0.0,1.0,56.96,2.079,-2.8810000000000002,night,3.9800000000000004
24/03/2018 02:30,0.0,1.0,56.88,2.109,-2.766,night,4.095000000000001
24/03/2018 02:40,0.0,1.1,56.318999999999996,2.45,-2.812,night,4.049000000000001
24/03/2018 02:50,0.0,1.1,55.68,2.319,-2.758,night,4.103000000000001
24/03/2018 03:10,0.0,1.399,52.318999999999996,2.93,-2.678,night,4.183000000000001
24/03/2018 03:20,0.0,1.5,50.958999999999996,2.69,-2.884,night,3.9770000000000008
24/03/2018 03:30,0.0,1.7,49.358999999999995,3.13,-2.7439999999999998,night,4.117000000000001
24/03/2018 03:40,0.0,1.7990000000000002,47.6,2.64,-2.835,night,4.026000000000001
24/03/2018 03:50,0.0,1.7990000000000002,45.92,2.72,-2.697,night,4.164000000000001
24/03/2018 04:00,0.0,2.0,44.159,3.3689999999999998,-2.766,night,4.095000000000001
24/03/2018 04:10,0.0,2.099,42.718999999999994,3.2,-2.865,night,3.9960000000000004
24/03/2018 04:20,0.0,2.0,42.398999999999994,2.5,-2.66,night,4.2010000000000005
24/03/2018 04:30,0.0,2.099,41.919,2.94,-2.657,night,4.204000000000001
24/03/2018 04:40,0.0,2.099,40.72,2.98,-2.847,night,4.014000000000001
24/03/2018 04:50,0.0,2.2,39.84,3.16,-2.585,night,4.276000000000001
24/03/2018 05:00,0.0,2.2,39.439,3.16,-2.6630000000000003,night,4.198
24/03/2018 05:10,0.0,2.099,39.439,3.4589999999999996,-2.758,night,4.103000000000001
24/03/2018 05:20,0.0,2.099,39.279,4.13,-2.616,night,4.245000000000001
24/03/2018 05:30,0.0,2.0,39.68,3.67,-2.778,night,4.083
24/03/2018 05:40,0.0,2.099,39.519,4.388999999999999,-2.765,night,4.096
24/03/2018 05:50,0.0,2.2,39.04,4.82,-2.656,night,4.205
24/03/2018 06:00,0.0,2.2,38.319,5.55,-2.615,morning,4.246
24/03/2018 06:10,0.0,2.0,39.519,3.42,-2.5839999999999996,morning,4.277000000000001
24/03/2018 06:20,0.0,1.899,40.159,4.019,-2.662,morning,4.199000000000001
24/03/2018 06:30,0.0,1.7990000000000002,39.2,4.53,-2.665,morning,4.196000000000001
24/03/2018 06:40,0.0,1.7990000000000002,38.879,4.73,-2.65,morning,4.211
24/03/2018 06:50,1.0,1.7990000000000002,38.72,5.28,-2.64,morning,4.221
24/03/2018 07:00,5.0,1.7990000000000002,38.959,5.07,-2.573,morning,4.288
24/03/2018 07:10,10.0,1.7,39.04,5.28,-2.531,morning,4.33
24/03/2018 07:20,13.0,1.6,41.278999999999996,4.4,-2.595,morning,4.266
24/03/2018 07:30,15.0,1.6,41.599,4.968999999999999,-2.487,morning,4.3740000000000006
24/03/2018 07:40,16.0,1.5,42.159,4.63,-2.6,morning,4.261000000000001
24/03/2018 07:50,17.0,1.399,42.56,5.638999999999999,-2.687,morning,4.174000000000001
24/03/2018 08:00,18.0,1.2990000000000002,42.638999999999996,5.559,-2.6519999999999997,morning,4.209000000000001
24/03/2018 08:10,21.0,1.2990000000000002,43.36,4.75,-2.6060000000000003,morning,4.255000000000001
24/03/2018 08:20,30.0,1.2,44.07899999999999,4.638999999999999,-2.659,morning,4.202000000000001
24/03/2018 08:40,69.0,1.2,43.84,5.599,-2.6210000000000004,morning,4.24
24/03/2018 08:50,91.0,1.2,43.68,5.28,-2.688,morning,4.173
24/03/2018 09:00,103.0,1.2,43.68,5.11,-2.7119999999999997,morning,4.149000000000001
24/03/2018 09:10,111.0,1.2,44.318999999999996,4.519,-2.7230000000000003,morning,4.138
24/03/2018 09:20,95.0,1.1,44.318999999999996,4.409,-2.697,morning,4.164000000000001
24/03/2018 09:30,94.0,1.1,44.239,5.138999999999999,-2.753,morning,4.1080000000000005
24/03/2018 09:40,94.0,1.2,44.159,4.57,-2.5810000000000004,morning,4.28
24/03/2018 09:50,95.0,1.0,46.07899999999999,4.92,-2.573,morning,4.288
24/03/2018 10:00,103.0,0.899,46.638999999999996,4.61,-2.702,morning,4.159000000000001
24/03/2018 10:10,103.0,0.899,46.799,3.74,-2.7,morning,4.1610000000000005
24/03/2018 10:20,106.0,0.899,47.119,4.489,-2.765,morning,4.096
24/03/2018 10:30,100.0,0.8,47.68,4.67,-2.667,morning,4.194000000000001
