datetime,solar_rad,air_temp,RH,wind_speed,outer_sapflow,time_of_day,new_sapflow
27/04/2018 09:10,530.0,9.0,51.2,4.57,-3.153,morning,16.485
27/04/2018 09:20,561.0,9.3,49.43899999999999,3.839,-3.093,morning,16.544999999999998
27/04/2018 09:30,589.0,9.399,48.48,4.638999999999999,-2.9539999999999997,morning,16.683999999999997
27/04/2018 09:40,618.0,10.0,45.2,3.47,-2.885,morning,16.753
27/04/2018 09:50,643.0,10.199,44.72,4.199,-3.2680000000000002,morning,16.369999999999997
27/04/2018 10:00,670.0,10.3,41.599,5.01,-2.804,morning,16.834
27/04/2018 10:10,697.0,10.5,40.64,4.119,-2.798,morning,16.839999999999996
27/04/2018 10:20,721.0,10.699000000000002,40.0,3.99,-2.823,morning,16.814999999999998
27/04/2018 10:30,745.0,11.199000000000002,37.52,4.78,-2.366,morning,17.272
27/04/2018 10:40,765.0,11.3,36.159,4.55,-2.56,morning,17.078
27/04/2018 10:50,784.0,11.399000000000001,36.159,3.5989999999999998,-2.641,morning,16.997
27/04/2018 11:00,803.0,11.699000000000002,34.879,4.739,-3.0460000000000003,morning,16.592
27/04/2018 11:10,818.0,11.8,33.919000000000004,4.34,-2.608,morning,17.029999999999998
27/04/2018 11:20,833.0,11.899000000000001,33.68,4.218999999999999,-2.272,morning,17.366
27/04/2018 11:30,848.0,12.5,32.4,3.509,-2.3569999999999998,morning,17.281
27/04/2018 11:40,863.0,12.399000000000001,31.04,4.638999999999999,-2.6439999999999997,morning,16.994
27/04/2018 11:50,874.0,12.399000000000001,29.439,4.928999999999999,-2.3169999999999997,morning,17.320999999999998
27/04/2018 12:00,888.0,12.699000000000002,29.439,3.549,-2.786,afternoon,16.851999999999997
27/04/2018 12:10,779.0,12.699000000000002,29.36,3.29,-2.068,afternoon,17.569999999999997
27/04/2018 12:20,856.0,12.699000000000002,28.399,2.059,-2.9739999999999998,afternoon,16.663999999999998
27/04/2018 12:30,901.0,13.3,28.959,2.22,-1.7309999999999999,afternoon,17.906999999999996
27/04/2018 12:40,759.0,13.1,27.76,3.0589999999999997,-2.667,afternoon,16.970999999999997
27/04/2018 12:50,895.0,13.1,27.679000000000002,2.66,-2.04,afternoon,17.598
27/04/2018 13:00,894.0,13.5,28.0,2.42,-2.316,afternoon,17.322
27/04/2018 13:10,898.0,13.399000000000001,27.92,2.46,-2.467,afternoon,17.171
27/04/2018 13:20,890.0,13.8,27.52,2.41,-2.815,afternoon,16.822999999999997
27/04/2018 13:30,890.0,14.1,27.2,2.8289999999999997,-2.066,afternoon,17.572
27/04/2018 13:40,880.0,14.5,26.639,2.95,-2.031,afternoon,17.607
27/04/2018 13:50,830.0,14.699000000000002,26.32,2.25,-2.353,afternoon,17.284999999999997
27/04/2018 14:00,735.0,15.1,25.84,1.379,-2.079,afternoon,17.558999999999997
27/04/2018 14:10,784.0,15.699000000000002,26.0,2.19,-2.358,afternoon,17.279999999999998
27/04/2018 14:20,520.0,15.399000000000001,26.0,2.68,-2.075,afternoon,17.563
27/04/2018 14:30,644.0,15.699000000000002,25.76,1.6,-3.013,afternoon,16.625
27/04/2018 14:40,677.0,15.6,25.439,2.359,-3.273,afternoon,16.365
27/04/2018 14:50,620.0,15.3,27.92,1.879,-1.459,afternoon,18.179
27/04/2018 15:00,288.0,14.0,31.84,2.49,-1.031,afternoon,18.607
27/04/2018 15:10,222.0,13.0,32.799,3.359,-1.358,afternoon,18.279999999999998
27/04/2018 15:20,290.0,13.0,32.319,4.03,-1.723,afternoon,17.915
27/04/2018 15:30,367.0,12.399000000000001,33.2,3.089,-1.459,afternoon,18.179
27/04/2018 15:40,437.0,12.6,33.28,3.44,-2.371,afternoon,17.267
27/04/2018 15:50,477.0,12.6,32.72,5.0,-1.599,afternoon,18.038999999999998
27/04/2018 16:00,260.0,12.0,33.36,3.66,-1.785,afternoon,17.852999999999998
27/04/2018 16:10,164.0,11.5,33.599000000000004,3.17,-1.68,afternoon,17.958
27/04/2018 16:20,233.0,11.5,32.959,4.36,-2.102,afternoon,17.535999999999998
27/04/2018 16:30,135.0,11.3,33.599000000000004,3.5789999999999997,-1.626,afternoon,18.011999999999997
27/04/2018 16:40,109.0,10.699000000000002,33.44,3.7689999999999997,-1.876,afternoon,17.761999999999997
27/04/2018 16:50,98.0,10.5,33.52,3.529,-1.983,afternoon,17.654999999999998
27/04/2018 17:00,80.0,10.3,33.76,3.589,-1.831,evening,17.807
27/04/2018 17:10,80.0,10.1,33.44,4.75,-1.931,evening,17.706999999999997
27/04/2018 17:20,67.0,9.8,35.439,4.44,-1.824,evening,17.813999999999997
27/04/2018 17:30,51.0,9.5,35.84,3.49,-1.99,evening,17.648
27/04/2018 17:40,42.0,9.3,35.76,3.3689999999999998,-1.48,evening,18.157999999999998
27/04/2018 17:50,44.0,9.0,36.719,3.1189999999999998,-1.8,evening,17.837999999999997
27/04/2018 18:00,18.0,8.0,41.599,3.9589999999999996,-1.646,evening,17.991999999999997
27/04/2018 18:10,25.0,7.099,44.958999999999996,3.64,-1.7930000000000001,evening,17.845
27/04/2018 18:20,38.0,5.8,53.68,4.099,-1.818,evening,17.819999999999997
27/04/2018 18:30,21.0,5.5,55.599,4.07,-1.93,evening,17.708
27/04/2018 18:40,16.0,5.3,55.04,4.4,-2.1430000000000002,evening,17.494999999999997
27/04/2018 18:50,22.0,5.099,55.76,4.92,-1.989,evening,17.648999999999997
27/04/2018 19:00,11.0,5.0,55.84,3.95,-2.04,evening,17.598
27/04/2018 19:10,17.0,4.8,58.638999999999996,4.48,-2.316,evening,17.322
27/04/2018 19:20,11.0,4.8,60.96,3.8489999999999998,-2.3680000000000003,evening,17.269999999999996
27/04/2018 19:30,8.0,5.199,59.12,5.769,-2.364,evening,17.273999999999997
27/04/2018 19:40,5.0,5.4,56.4,6.218999999999999,-2.391,evening,17.247
27/04/2018 19:50,2.0,5.3,55.44,6.519,-2.4730000000000003,evening,17.165
27/04/2018 20:00,0.0,5.199,56.16,5.718999999999999,-2.347,night,17.290999999999997
27/04/2018 20:10,0.0,5.199,57.44,4.849,-2.392,night,17.246
27/04/2018 20:20,0.0,4.8,58.4,7.119,-2.365,night,17.272999999999996
27/04/2018 20:30,0.0,4.599,58.239,5.57,-2.302,night,17.336
27/04/2018 20:40,0.0,4.5,58.638999999999996,4.829,-2.329,night,17.308999999999997
27/04/2018 20:50,0.0,4.4,59.12,3.929,-2.2640000000000002,night,17.374
27/04/2018 21:00,0.0,4.4,59.75899999999999,4.159,-2.334,night,17.304
27/04/2018 21:10,0.0,4.4,60.24,4.059,-2.274,night,17.363999999999997
27/04/2018 21:20,0.0,4.4,60.4,4.94,-2.346,night,17.291999999999998
27/04/2018 21:30,0.0,4.5,60.72,6.01,-2.5069999999999997,night,17.131
27/04/2018 21:40,0.0,4.3,62.0,5.46,-2.299,night,17.339
27/04/2018 21:50,0.0,4.199,63.038999999999994,5.96,-2.505,night,17.133
27/04/2018 22:00,0.0,4.0,64.4,5.98,-2.419,night,17.218999999999998
27/04/2018 22:10,0.0,4.0,65.44,6.51,-2.431,night,17.206999999999997
27/04/2018 22:20,0.0,4.0,66.0,6.739,-2.428,night,17.209999999999997
27/04/2018 22:30,0.0,3.799,66.24,4.82,-2.377,night,17.261
27/04/2018 22:40,0.0,3.9,65.76,5.329,-2.474,night,17.163999999999998
27/04/2018 22:50,0.0,4.0,65.84,5.928999999999999,-2.53,night,17.107999999999997
27/04/2018 23:00,0.0,3.9,66.0,5.36,-2.371,night,17.267
27/04/2018 23:10,0.0,4.0,65.52,5.9,-2.43,night,17.208
27/04/2018 23:20,0.0,4.0,65.76,4.75,-2.397,night,17.241
27/04/2018 23:30,0.0,3.799,66.16,6.178999999999999,-2.529,night,17.108999999999998
27/04/2018 23:40,0.0,3.799,66.08,5.138999999999999,-2.397,night,17.241
27/04/2018 23:50,0.0,3.799,65.68,5.25,-2.659,night,16.979
28/04/2018 00:00,0.0,3.9,65.68,3.75,-2.64,night,16.997999999999998
28/04/2018 00:10,0.0,3.9,65.44,4.03,-2.591,night,17.046999999999997
28/04/2018 00:20,0.0,3.9,65.12,3.089,-2.404,night,17.233999999999998
28/04/2018 00:30,0.0,3.7,65.52,2.779,-2.325,night,17.313
28/04/2018 00:40,0.0,3.5,65.36,2.6189999999999998,-2.406,night,17.232
28/04/2018 00:50,0.0,3.4,65.279,2.43,-2.3609999999999998,night,17.276999999999997
28/04/2018 01:00,0.0,3.4,65.199,2.299,-2.4659999999999997,night,17.171999999999997
28/04/2018 01:10,0.0,3.4,65.04,2.259,-2.49,night,17.147999999999996
28/04/2018 01:20,0.0,3.5989999999999998,64.559,3.15,-2.545,night,17.092999999999996
28/04/2018 01:30,0.0,3.5989999999999998,65.279,3.16,-2.497,night,17.141
28/04/2018 01:40,0.0,3.7,64.959,3.429,-2.5610000000000004,night,17.076999999999998
28/04/2018 01:50,0.0,3.7,64.4,4.269,-2.4219999999999997,night,17.215999999999998
28/04/2018 02:00,0.0,3.7,63.599,5.099,-2.4619999999999997,night,17.176
28/04/2018 02:10,0.0,3.5989999999999998,63.2,3.9,-2.385,night,17.253
28/04/2018 02:20,0.0,3.5,62.479,4.67,-2.668,night,16.97
28/04/2018 02:30,0.0,3.5,61.92,4.57,-2.6069999999999998,night,17.031
28/04/2018 02:40,0.0,3.4,62.0,3.929,-2.476,night,17.162
28/04/2018 02:50,0.0,3.299,62.0,3.75,-2.449,night,17.189
28/04/2018 03:00,0.0,3.2,62.72,3.88,-2.522,night,17.116
28/04/2018 03:10,0.0,3.0989999999999998,63.2,3.45,-2.309,night,17.328999999999997
28/04/2018 03:20,0.0,3.0,63.358999999999995,3.44,-2.388,night,17.25
28/04/2018 03:30,0.0,3.0989999999999998,63.038999999999994,4.15,-2.5269999999999997,night,17.110999999999997
28/04/2018 03:40,0.0,3.0,62.879,4.09,-2.537,night,17.101
28/04/2018 03:50,0.0,2.9,62.318999999999996,4.42,-2.592,night,17.046
28/04/2018 04:00,0.0,2.799,61.92,4.678999999999999,-2.553,night,17.084999999999997
28/04/2018 04:10,0.0,2.799,61.92,4.409,-2.532,night,17.105999999999998
28/04/2018 04:20,0.0,2.7,62.16,4.269,-2.417,night,17.220999999999997
28/04/2018 04:30,0.0,2.5,62.64,3.95,-2.544,night,17.093999999999998
28/04/2018 04:40,0.0,2.5,63.2,4.05,-2.56,night,17.078
28/04/2018 04:50,0.0,2.299,63.75899999999999,3.609,-2.431,night,17.206999999999997
28/04/2018 05:00,0.0,2.2,64.23899999999999,2.97,-2.477,night,17.160999999999998
28/04/2018 05:10,0.0,2.099,64.639,2.4,-2.472,night,17.165999999999997
28/04/2018 05:20,0.0,2.099,64.8,2.029,-2.526,night,17.112
28/04/2018 05:30,0.0,2.0,65.04,2.25,-2.57,night,17.067999999999998
28/04/2018 05:40,0.0,1.899,65.59899999999999,2.45,-2.365,night,17.272999999999996
28/04/2018 05:50,2.0,1.899,65.919,2.5,-2.431,night,17.206999999999997
28/04/2018 06:00,6.0,2.0,66.0,3.089,-2.6910000000000003,morning,16.947
28/04/2018 06:10,12.0,2.099,66.24,3.2089999999999996,-2.6069999999999998,morning,17.031
28/04/2018 06:20,17.0,2.099,66.72,3.299,-2.7030000000000003,morning,16.935
28/04/2018 06:30,29.0,2.099,66.96,3.4589999999999996,-2.7239999999999998,morning,16.913999999999998
28/04/2018 06:40,50.0,2.299,66.8,4.079,-2.8089999999999997,morning,16.828999999999997
28/04/2018 06:50,89.0,2.5,67.919,3.339,-2.758,morning,16.88
28/04/2018 07:00,129.0,2.5989999999999998,68.479,3.97,-2.878,morning,16.759999999999998
28/04/2018 07:10,156.0,2.9,67.59899999999999,4.349,-3.0660000000000003,morning,16.572
28/04/2018 07:20,183.0,3.0,66.479,4.468999999999999,-3.139,morning,16.499
28/04/2018 07:30,213.0,3.2,65.52,4.769,-3.0589999999999997,morning,16.578999999999997
28/04/2018 07:40,243.0,3.4,64.559,4.559,-3.0660000000000003,morning,16.572
28/04/2018 07:50,274.0,3.5989999999999998,63.278999999999996,4.71,-3.156,morning,16.482
28/04/2018 08:00,305.0,3.799,62.318999999999996,4.559,-3.167,morning,16.470999999999997
28/04/2018 08:10,336.0,4.0,61.278999999999996,4.199,-3.5580000000000003,morning,16.08
28/04/2018 08:20,369.0,4.4,59.84,3.92,-3.252,morning,16.386
28/04/2018 08:30,401.0,4.5,59.52,4.638999999999999,-3.1010000000000004,morning,16.537
28/04/2018 08:40,433.0,4.699,57.358999999999995,4.039,-2.964,morning,16.674
28/04/2018 08:50,464.0,4.8,56.24,4.989,-3.0780000000000003,morning,16.56
28/04/2018 09:00,494.0,5.3,53.68,4.239,-3.29,morning,16.348
28/04/2018 09:10,525.0,5.599,52.64,4.38,-3.1210000000000004,morning,16.516999999999996
28/04/2018 09:20,554.0,5.699,51.52,4.86,-2.826,morning,16.811999999999998
28/04/2018 09:30,583.0,6.099,50.64,3.97,-2.54,morning,17.098
28/04/2018 09:40,612.0,6.5,49.84,3.98,-3.0269999999999997,morning,16.610999999999997
28/04/2018 09:50,638.0,6.599,49.84,3.7089999999999996,-3.0839999999999996,morning,16.554
28/04/2018 10:00,665.0,6.8,49.2,3.49,-2.955,morning,16.683
28/04/2018 10:10,690.0,6.9,48.4,4.21,-3.013,morning,16.625
28/04/2018 10:20,718.0,7.099,46.799,4.15,-2.428,morning,17.209999999999997
28/04/2018 10:30,742.0,7.4,46.159,3.9589999999999996,-2.822,morning,16.816
28/04/2018 10:40,756.0,7.3,45.278999999999996,4.75,-3.097,morning,16.540999999999997
28/04/2018 10:50,815.0,8.0,43.92,3.57,-1.575,morning,18.063
28/04/2018 11:00,730.0,7.9,42.56,5.699,-2.577,morning,17.061
28/04/2018 11:10,655.0,7.8,41.998999999999995,4.48,-3.1919999999999997,morning,16.445999999999998
28/04/2018 11:20,462.0,7.8,40.0,5.0,-2.03,morning,17.607999999999997
28/04/2018 11:30,685.0,8.199,39.76,4.349,-3.176,morning,16.461999999999996
28/04/2018 11:40,514.0,8.0,40.0,5.07,-2.332,morning,17.305999999999997
28/04/2018 11:50,706.0,8.399,39.279,4.269,-3.21,morning,16.427999999999997
28/04/2018 12:00,559.0,8.3,39.04,5.5,-1.0490000000000002,afternoon,18.589
28/04/2018 12:10,463.0,8.6,38.56,4.36,-3.6289999999999996,afternoon,16.009
28/04/2018 12:20,970.0,8.8,38.56,5.44,-1.114,afternoon,18.523999999999997
28/04/2018 12:30,929.0,8.899,38.08,4.38,-2.661,afternoon,16.976999999999997
28/04/2018 12:40,611.0,8.8,38.319,4.94,-1.9480000000000002,afternoon,17.689999999999998
28/04/2018 12:50,890.0,9.1,36.719,4.678999999999999,-1.254,afternoon,18.383999999999997
28/04/2018 13:00,829.0,9.5,36.479,4.678999999999999,-1.81,afternoon,17.828
28/04/2018 13:10,704.0,9.3,37.76,3.67,-3.267,afternoon,16.371
28/04/2018 13:20,647.0,8.699,41.76,4.718999999999999,-1.256,afternoon,18.381999999999998
28/04/2018 13:30,685.0,9.1,41.998999999999995,3.17,-2.062,afternoon,17.575999999999997
28/04/2018 13:40,758.0,9.1,41.519,4.67,-3.003,afternoon,16.634999999999998
28/04/2018 13:50,882.0,9.3,39.2,4.67,-2.37,afternoon,17.267999999999997
28/04/2018 14:00,870.0,9.199,39.04,3.759,-2.6,afternoon,17.037999999999997
28/04/2018 14:10,856.0,9.3,38.0,3.39,-2.7239999999999998,afternoon,16.913999999999998
28/04/2018 14:20,845.0,9.5,36.559,3.529,-2.0469999999999997,afternoon,17.590999999999998
28/04/2018 14:30,830.0,9.6,35.439,3.91,-2.759,afternoon,16.878999999999998
28/04/2018 14:40,813.0,9.3,34.799,4.269,-2.6689999999999996,afternoon,16.968999999999998
28/04/2018 14:50,796.0,9.6,34.159,3.3289999999999997,-1.8840000000000001,afternoon,17.753999999999998
28/04/2018 15:00,776.0,9.899,33.04,2.91,-2.515,afternoon,17.122999999999998
28/04/2018 15:10,753.0,10.1,33.2,3.339,-2.464,afternoon,17.174
28/04/2018 15:20,730.0,10.1,33.36,3.22,-1.879,afternoon,17.758999999999997
28/04/2018 15:30,708.0,9.8,32.639,3.29,-2.324,afternoon,17.314
28/04/2018 15:40,683.0,9.899,32.319,3.88,-1.903,afternoon,17.735
28/04/2018 15:50,658.0,9.199,32.799,4.909,-2.29,afternoon,17.348
28/04/2018 16:00,633.0,9.5,31.76,4.09,-2.124,afternoon,17.514
28/04/2018 16:10,606.0,9.6,31.439,3.44,-2.198,afternoon,17.439999999999998
28/04/2018 16:20,577.0,9.399,31.279,3.5,-2.113,afternoon,17.525
28/04/2018 16:30,547.0,9.1,30.72,3.64,-2.176,afternoon,17.461999999999996
28/04/2018 16:40,515.0,8.8,30.48,4.65,-2.251,afternoon,17.386999999999997
28/04/2018 16:50,486.0,8.6,30.56,4.949,-2.114,afternoon,17.523999999999997
28/04/2018 17:00,455.0,8.899,29.679000000000002,4.218999999999999,-2.36,evening,17.278
28/04/2018 17:10,422.0,8.5,30.56,5.428999999999999,-1.9869999999999999,evening,17.651
28/04/2018 17:20,390.0,8.199,30.639,4.599,-2.154,evening,17.483999999999998
28/04/2018 17:30,359.0,8.399,30.56,4.138999999999999,-2.287,evening,17.351
28/04/2018 17:40,326.0,8.3,30.159000000000002,3.549,-2.234,evening,17.403999999999996
28/04/2018 17:50,293.0,7.8,30.48,4.71,-2.221,evening,17.416999999999998
28/04/2018 18:00,260.0,7.8,30.239,4.65,-2.0469999999999997,evening,17.590999999999998
28/04/2018 18:10,228.0,7.4,30.56,5.0,-1.95,evening,17.688
28/04/2018 18:20,199.0,7.4,30.56,4.48,-2.229,evening,17.409
28/04/2018 18:30,170.0,7.4,31.279,3.23,-1.91,evening,17.727999999999998
28/04/2018 18:40,144.0,7.0,31.36,4.34,-1.64,evening,17.997999999999998
28/04/2018 18:50,119.0,6.8,30.72,4.36,-1.821,evening,17.816999999999997
28/04/2018 19:00,95.0,6.699,30.0,4.09,-2.124,evening,17.514
28/04/2018 19:10,72.0,6.599,29.92,3.79,-1.982,evening,17.656
28/04/2018 19:20,50.0,6.5,28.639,3.94,-2.04,evening,17.598
28/04/2018 19:30,19.0,5.9,29.36,3.29,-2.099,evening,17.538999999999998
28/04/2018 19:40,11.0,5.599,29.6,3.49,-2.213,evening,17.424999999999997
28/04/2018 19:50,5.0,5.4,29.92,3.64,-2.1430000000000002,evening,17.494999999999997
28/04/2018 20:00,1.0,5.099,30.88,2.71,-2.0580000000000003,night,17.58
28/04/2018 20:10,0.0,5.0,31.12,3.4,-2.148,night,17.49
28/04/2018 20:20,0.0,4.8,31.84,2.6189999999999998,-2.344,night,17.293999999999997
28/04/2018 20:30,0.0,4.599,32.479,2.529,-2.3040000000000003,night,17.333999999999996
28/04/2018 20:40,0.0,4.4,32.959,2.14,-2.252,night,17.386
28/04/2018 20:50,0.0,4.3,33.68,1.8090000000000002,-2.269,night,17.369
28/04/2018 21:00,0.0,4.0,34.319,1.2890000000000001,-2.1959999999999997,night,17.442
28/04/2018 21:10,0.0,3.9,34.879,1.399,-2.3819999999999997,night,17.256
28/04/2018 21:20,0.0,3.7,35.52,1.5290000000000001,-2.343,night,17.294999999999998
28/04/2018 21:30,0.0,3.5989999999999998,36.08,1.2790000000000001,-2.173,night,17.464999999999996
28/04/2018 21:40,0.0,3.5,36.799,1.6,-2.1590000000000003,night,17.479
28/04/2018 21:50,0.0,3.299,37.84,1.07,-2.347,night,17.290999999999997
28/04/2018 22:00,0.0,3.2,37.84,1.0,-2.285,night,17.352999999999998
28/04/2018 22:10,0.0,3.0,38.159,0.91,-2.2969999999999997,night,17.340999999999998
28/04/2018 22:20,0.0,2.5,41.04,1.0090000000000001,-2.206,night,17.432
28/04/2018 22:30,0.0,2.4,42.88,1.389,-2.251,night,17.386999999999997
28/04/2018 22:40,0.0,2.5989999999999998,42.159,1.48,-2.3609999999999998,night,17.276999999999997
28/04/2018 22:50,0.0,2.0,43.599,0.8,-2.346,night,17.291999999999998
28/04/2018 23:00,0.0,1.7,43.76,1.08,-2.255,night,17.383
28/04/2018 23:10,0.0,1.6,43.92,1.36,-2.249,night,17.389
28/04/2018 23:20,0.0,1.899,43.68,1.5090000000000001,-2.431,night,17.206999999999997
28/04/2018 23:30,0.0,1.6,45.04,1.08,-2.208,night,17.43
28/04/2018 23:40,0.0,1.2,46.638999999999996,0.83,-2.497,night,17.141
28/04/2018 23:50,0.0,1.2990000000000002,47.28,1.0290000000000001,-1.766,night,17.872
29/04/2018 00:00,0.0,1.0,49.278999999999996,0.73,-1.3090000000000002,night,18.328999999999997
29/04/2018 00:10,0.0,0.5,50.24,0.43,-0.6940000000000001,night,18.944
29/04/2018 00:20,0.0,0.2,50.72,0.61,-0.465,night,19.173
29/04/2018 00:30,0.0,0.1,52.72,0.9890000000000001,-0.299,night,19.339
29/04/2018 00:40,0.0,0.6,51.36,1.3090000000000002,-0.7559999999999999,night,18.881999999999998
29/04/2018 00:50,0.0,0.5,51.599,1.25,-0.848,night,18.79
29/04/2018 01:00,0.0,0.6,51.278999999999996,1.139,-1.265,night,18.372999999999998
29/04/2018 01:10,0.0,0.4,51.44,0.779,-1.3769999999999998,night,18.261
29/04/2018 01:20,0.0,0.2,52.08,0.81,-1.5390000000000001,night,18.098999999999997
29/04/2018 01:30,0.0,0.2,54.07899999999999,0.91,-1.551,night,18.087
29/04/2018 01:40,0.0,-0.2,56.0,0.72,-1.506,night,18.131999999999998
29/04/2018 01:50,0.0,-0.5,57.839,0.8,-1.409,night,18.229
29/04/2018 02:00,0.0,-0.6,57.68,0.8,-1.77,night,17.868
29/04/2018 02:10,0.0,-0.8,58.559,0.81,-1.67,night,17.967999999999996
29/04/2018 02:20,0.0,-1.399,60.72,0.439,-1.63,night,18.008
29/04/2018 02:30,0.0,-1.6,61.44,0.479,-1.4609999999999999,night,18.177
29/04/2018 02:40,0.0,-1.2990000000000002,60.24,0.649,-1.525,night,18.113
29/04/2018 02:50,0.0,-1.399,61.2,0.509,-1.636,night,18.002
29/04/2018 03:00,0.0,-1.2,59.52,0.379,-1.6780000000000002,night,17.959999999999997
29/04/2018 03:10,0.0,-1.1,58.07899999999999,0.409,-1.5490000000000002,night,18.089
29/04/2018 03:20,0.0,-1.2,58.159,0.439,-1.6869999999999998,night,17.950999999999997
29/04/2018 03:30,0.0,-1.1,57.358999999999995,0.85,-1.554,night,18.084
29/04/2018 03:40,0.0,-0.899,58.958999999999996,0.8,-1.607,night,18.031
29/04/2018 03:50,0.0,-1.399,63.43899999999999,0.91,-1.7990000000000002,night,17.839
29/04/2018 04:00,0.0,-1.2990000000000002,62.958999999999996,0.62,-1.785,night,17.852999999999998
29/04/2018 04:10,0.0,-1.2990000000000002,60.318999999999996,0.289,-1.81,night,17.828
29/04/2018 04:20,0.0,-1.7990000000000002,61.76,0.389,-1.8419999999999999,night,17.796
29/04/2018 04:30,0.0,-1.899,61.92,0.519,-1.8730000000000002,night,17.764999999999997
29/04/2018 04:40,0.0,-1.7990000000000002,61.68,0.419,-1.78,night,17.857999999999997
29/04/2018 04:50,0.0,-2.099,64.08,0.589,-1.755,night,17.883
29/04/2018 05:00,0.0,-2.4,64.559,0.389,-1.663,night,17.974999999999998
29/04/2018 05:10,0.0,-2.299,62.958999999999996,0.639,-1.864,night,17.773999999999997
29/04/2018 05:20,0.0,-2.299,63.75899999999999,0.5,-1.797,night,17.840999999999998
29/04/2018 05:30,0.0,-2.0,64.0,0.6890000000000001,-1.814,night,17.823999999999998
29/04/2018 05:40,0.0,-2.299,66.639,0.639,-1.806,night,17.831999999999997
29/04/2018 05:50,3.0,-2.299,67.44,0.72,-1.844,night,17.793999999999997
29/04/2018 06:00,7.0,-2.299,68.0,0.639,-2.022,morning,17.616
29/04/2018 06:10,13.0,-2.299,67.839,0.7090000000000001,-2.02,morning,17.618
29/04/2018 06:20,19.0,-2.2,66.4,0.629,-2.491,morning,17.147
29/04/2018 06:30,42.0,-2.299,67.04,0.45899999999999996,-3.25,morning,16.387999999999998
29/04/2018 06:40,70.0,-1.7990000000000002,65.68,0.66,-3.378,morning,16.259999999999998
29/04/2018 06:50,104.0,-1.0,65.36,1.23,-3.068,morning,16.569999999999997
29/04/2018 07:00,140.0,0.0,65.04,1.95,-3.031,morning,16.607
29/04/2018 07:10,174.0,0.6990000000000001,63.599,2.529,-3.208,morning,16.43
29/04/2018 07:20,208.0,1.2,62.879,2.44,-3.377,morning,16.261
29/04/2018 07:30,229.0,1.7990000000000002,61.76,2.289,-3.445,morning,16.192999999999998
29/04/2018 07:40,258.0,2.299,60.24,2.329,-3.8689999999999998,morning,15.768999999999998
29/04/2018 07:50,288.0,2.9,58.239,2.109,-4.175,morning,15.462999999999997
29/04/2018 08:00,318.0,3.7,54.72,2.099,-4.145,morning,15.492999999999999
29/04/2018 08:10,349.0,4.0,52.318999999999996,2.359,-4.199,morning,15.438999999999998
29/04/2018 08:20,381.0,4.699,48.48,2.14,-4.396,morning,15.241999999999997
29/04/2018 08:30,412.0,5.199,46.159,2.23,-4.508,morning,15.129999999999999
29/04/2018 08:40,445.0,5.5,42.239,2.68,-4.663,morning,14.974999999999998
29/04/2018 08:50,476.0,6.099,39.76,2.17,-4.888999999999999,morning,14.748999999999999
29/04/2018 09:00,506.0,6.699,38.639,1.77,-4.906000000000001,morning,14.731999999999998
29/04/2018 09:10,536.0,7.099,37.36,2.039,-5.004,morning,14.633999999999999
29/04/2018 09:20,565.0,7.3,36.959,2.339,-5.34,morning,14.297999999999998
29/04/2018 09:30,594.0,7.699,35.28,2.7889999999999997,-5.33,morning,14.307999999999998
29/04/2018 09:40,622.0,8.0,34.0,2.38,-5.162000000000001,morning,14.475999999999997
29/04/2018 09:50,650.0,8.199,33.599000000000004,2.92,-5.364,morning,14.273999999999997
29/04/2018 10:00,675.0,8.5,32.239000000000004,2.94,-5.088,morning,14.549999999999997
29/04/2018 10:10,699.0,8.399,32.239000000000004,3.029,-4.825,morning,14.812999999999999
29/04/2018 10:20,723.0,8.899,31.679000000000002,2.91,-4.668,morning,14.969999999999999
29/04/2018 10:30,744.0,9.399,30.799,2.859,-4.619,morning,15.018999999999998
29/04/2018 10:40,767.0,9.399,30.239,2.88,-4.393,morning,15.244999999999997
29/04/2018 10:50,788.0,9.5,29.92,3.0589999999999997,-4.2780000000000005,morning,15.359999999999998
29/04/2018 11:00,807.0,10.5,29.2,1.74,-3.969,morning,15.668999999999999
29/04/2018 11:10,824.0,10.3,29.119,2.779,-3.72,morning,15.917999999999997
29/04/2018 11:20,840.0,10.399000000000001,28.08,2.609,-3.593,morning,16.044999999999998
29/04/2018 11:30,855.0,10.5,27.039,2.39,-3.347,morning,16.290999999999997
29/04/2018 11:40,867.0,10.8,26.799,1.95,-3.6069999999999998,morning,16.031
29/04/2018 11:50,878.0,11.1,26.799,1.99,-3.116,morning,16.522
29/04/2018 12:00,889.0,11.399000000000001,26.719,2.339,-2.9610000000000003,afternoon,16.677
29/04/2018 12:10,897.0,11.399000000000001,25.439,2.119,-3.2110000000000003,afternoon,16.427
29/04/2018 12:20,903.0,12.0,24.639,2.45,-2.905,afternoon,16.732999999999997
29/04/2018 12:30,908.0,12.199000000000002,24.399,1.889,-2.74,afternoon,16.897999999999996
29/04/2018 12:40,911.0,11.699000000000002,24.24,1.399,-2.625,afternoon,17.012999999999998
29/04/2018 12:50,913.0,12.3,23.52,2.009,-3.094,afternoon,16.543999999999997
29/04/2018 13:00,914.0,12.6,23.119,1.57,-3.1889999999999996,afternoon,16.448999999999998
29/04/2018 13:10,912.0,12.699000000000002,22.0,1.5290000000000001,-2.487,afternoon,17.150999999999996
29/04/2018 13:20,907.0,12.5,22.0,1.77,-2.682,afternoon,16.956
